,lastTradeDate,strike,lastPrice,expirationDate,impliedVolatility,openInterest,CALL,underlying_price
2752,2023-01-12 20:46:10+00:00,260.0,137.3,2023-06-17,0.5835002587890624,52.0,False,123.55999755859375
2753,2023-01-11 17:46:04+00:00,265.0,143.4,2023-06-17,0.5949747534179688,1.0,False,123.22000122070312
2754,2023-01-13 19:47:39+00:00,266.67,145.25,2023-06-17,0.5866740551757812,1215.0,False,122.4000015258789
2755,2023-01-10 19:09:02+00:00,270.0,151.89,2023-06-17,0.6064492480468751,0.0,False,118.8499984741211
2756,2023-01-13 19:31:38+00:00,273.33,153.05,2023-06-17,0.6086464916992189,1050.0,False,122.4000015258789
2757,2023-01-05 20:39:50+00:00,275.0,163.64,2023-06-17,0.6174354663085939,3.0,False,110.33999633789062
2758,2023-01-13 19:54:43+00:00,280.0,159.95,2023-06-17,0.6284216845703126,57.0,False,122.4000015258789
2759,2023-01-13 19:12:27+00:00,283.33,163.3,2023-06-17,0.6301306518554688,49.0,False,122.4000015258789
2760,2023-01-12 18:47:30+00:00,285.0,164.37,2023-06-17,0.6389196264648438,0.0,False,123.55999755859375
2761,2023-01-13 19:12:27+00:00,286.67,166.6,2023-06-17,0.647464462890625,30.0,False,122.4000015258789
2762,2022-12-28 15:23:42+00:00,290.0,177.55,2023-06-17,0.649417568359375,0.0,False,112.70999908447266
2763,2023-01-13 19:12:27+00:00,293.33,172.25,2023-06-17,0.6596713720703126,57.0,False,122.4000015258789
2764,2023-01-06 18:45:36+00:00,295.0,183.25,2023-06-17,0.7309597216796875,3.0,False,113.05999755859375
2765,2023-01-13 20:42:23+00:00,300.0,178.0,2023-06-17,0.799928758544922,246.0,False,122.4000015258789
2766,2022-12-23 16:16:51+00:00,305.0,181.05,2023-06-17,0.75195560546875,0.0,False,123.1500015258789
2767,2023-01-13 19:55:42+00:00,306.67,186.7,2023-06-17,0.6875031250000001,18.0,False,122.4000015258789
2768,2022-12-29 20:46:28+00:00,310.0,188.43,2023-06-17,0.6884796777343751,0.0,False,121.81999969482422
2769,2023-01-13 19:55:42+00:00,313.33,190.94,2023-06-17,0.6984893432617189,15.0,False,122.4000015258789
2770,2023-01-12 17:03:28+00:00,315.0,194.16,2023-06-17,0.6884796777343751,0.0,False,123.55999755859375
2771,2023-01-13 20:28:15+00:00,316.67,193.35,2023-06-17,0.8520522607421875,246.0,False,122.4000015258789
2772,2023-01-09 16:18:24+00:00,320.0,197.9,2023-06-17,0.8605970971679688,2.0,False,119.7699966430664
2773,2023-01-11 19:52:38+00:00,326.67,205.1,2023-06-17,0.7246121289062499,7.0,False,123.22000122070312
2774,2023-01-09 15:18:57+00:00,330.0,209.29,2023-06-17,0.7251004052734374,1.0,False,119.7699966430664
2775,2023-01-13 20:28:15+00:00,333.33,211.2,2023-06-17,0.7346217944335938,1261.0,False,122.4000015258789
2776,2023-01-11 19:52:59+00:00,340.0,218.5,2023-06-17,0.5918009570312501,4.0,False,123.22000122070312
2777,2022-12-27 15:13:25+00:00,346.67,231.45,2023-06-17,0.6210975390625001,0.0,False,109.0999984741211
2778,2023-01-13 20:28:15+00:00,350.0,227.9,2023-06-17,0.7587914746093751,333.0,False,122.4000015258789
2779,2022-12-23 20:03:49+00:00,353.33,228.5,2023-06-17,0.7680687255859376,0.0,False,123.1500015258789
2780,2022-12-28 19:16:15+00:00,360.0,246.7,2023-06-17,0.7648949291992189,0.0,False,112.70999908447266
2781,2023-01-13 20:28:15+00:00,366.67,246.25,2023-06-17,0.6953155468750001,451.0,False,122.4000015258789
2782,2023-01-13 19:54:23+00:00,370.0,249.35,2023-06-17,0.7070341796875,0.0,False,122.4000015258789
2783,2022-08-22 19:05:23+00:00,380.0,17.5,2023-06-17,1.0000000000000003e-05,34.0,False,289.913330078125
2784,2023-01-10 16:59:09+00:00,383.33,266.8,2023-06-17,0.8042011767578124,3.0,False,118.8499984741211
2785,2022-08-23 18:25:29+00:00,390.0,17.9,2023-06-17,1.0000000000000003e-05,82.0,False,296.4533386230469
2786,2023-01-13 20:26:57+00:00,400.0,278.6,2023-06-17,0.7651390673828126,903.0,False,122.4000015258789
2787,2022-08-15 16:15:24+00:00,410.0,19.2,2023-06-17,1.0000000000000003e-05,61.0,False,309.32000732421875
2788,2022-12-23 20:13:41+00:00,416.67,292.65,2023-06-17,0.8530288134765626,0.0,False,123.1500015258789
2789,2022-08-24 18:45:09+00:00,420.0,21.77,2023-06-17,1.0000000000000003e-05,555.0,False,297.0966796875
2790,2022-08-16 17:53:06+00:00,430.0,21.7,2023-06-17,1.0000000000000003e-05,1186.0,False,306.5633239746094
2791,2023-01-04 20:12:53+00:00,433.33,322.15,2023-06-17,0.8720715917968749,3.0,False,113.63999938964844
2792,2022-08-15 19:03:45+00:00,440.0,23.07,2023-06-17,1.0000000000000003e-05,285.0,False,309.32000732421875
2793,2022-12-21 20:56:52+00:00,450.0,312.43,2023-06-17,0.8183611914062499,0.0,False,137.57000732421875
2794,2022-08-10 17:46:48+00:00,460.0,31.09,2023-06-17,1.0000000000000003e-05,427.0,False,294.3566589355469
2795,2022-12-14 15:05:49+00:00,466.67,308.22,2023-06-17,0.9150399121093751,0.0,False,156.8000030517578
2796,2022-08-23 15:03:20+00:00,470.0,29.9,2023-06-17,1.0000000000000003e-05,178.0,False,296.4533386230469
2797,2022-08-17 14:48:52+00:00,480.0,30.25,2023-06-17,1.0000000000000003e-05,81.0,False,303.9966735839844
2798,2022-12-14 20:34:37+00:00,483.33,327.65,2023-06-17,0.8710950390625,0.0,False,156.8000030517578
2799,2022-08-19 15:46:37+00:00,490.0,33.35,2023-06-17,1.0000000000000003e-05,70.0,False,296.6666564941406
2800,2022-12-20 20:51:59+00:00,500.0,361.85,2023-06-17,0.91992267578125,0.0,False,137.8000030517578
2801,2022-11-15 17:06:22+00:00,516.67,318.85,2023-06-17,1.0000000000000003e-05,0.0,False,194.4199981689453
2802,2022-08-24 14:22:39+00:00,520.0,37.82,2023-06-17,1.0000000000000003e-05,1408.0,False,297.0966796875
2803,2022-12-20 19:05:28+00:00,533.33,391.9,2023-06-17,0.9956055126953125,0.0,False,137.8000030517578
2804,2022-08-24 14:22:39+00:00,540.0,41.86,2023-06-17,1.0000000000000003e-05,1118.0,False,297.0966796875
2805,2022-11-14 19:45:16+00:00,550.0,357.41,2023-06-17,1.0000000000000003e-05,0.0,False,190.9499969482422
2806,2022-10-07 16:22:00+00:00,558.33,333.65,2023-06-17,1.0000000000000003e-05,0.0,False,223.07000732421875
2807,2022-08-19 16:37:25+00:00,560.0,48.1,2023-06-17,1.0000000000000003e-05,377.0,False,296.6666564941406
2808,2022-10-05 19:14:49+00:00,566.67,326.53,2023-06-17,1.0000000000000003e-05,0.0,False,240.80999755859375
2809,2022-10-11 18:46:24+00:00,575.0,356.9,2023-06-17,1.0000000000000003e-05,0.0,False,216.5
2810,2022-08-24 19:09:01+00:00,580.0,51.92,2023-06-17,1.0000000000000003e-05,2242.0,False,297.0966796875
2811,2022-08-01 15:27:31+00:00,583.33,284.96,2023-06-17,1.0000000000000003e-05,432.0,False,297.27667236328125
2812,2022-07-29 18:24:42+00:00,591.67,301.55,2023-06-17,1.0000000000000003e-05,222.0,False,297.1499938964844
2813,2022-09-30 16:05:08+00:00,600.0,330.0,2023-06-17,1.0000000000000003e-05,0.0,False,265.25
2814,2022-08-01 15:28:05+00:00,608.33,309.13,2023-06-17,1.0000000000000003e-05,96.0,False,297.27667236328125
2815,2022-09-13 15:31:36+00:00,616.67,325.0,2023-06-17,1.0000000000000003e-05,0.0,False,292.1300048828125
2816,2022-08-19 14:17:54+00:00,620.0,63.5,2023-06-17,1.0000000000000003e-05,651.0,False,296.6666564941406
2817,2022-08-09 16:02:04+00:00,625.0,343.58,2023-06-17,1.0000000000000003e-05,0.0,False,283.3333435058594
2818,2022-12-29 20:44:03+00:00,633.33,511.6,2023-06-17,1.0864303491210938,0.0,False,121.81999969482422
2819,2022-08-24 15:53:20+00:00,640.0,67.45,2023-06-17,1.0000000000000003e-05,671.0,False,297.0966796875
2820,2022-09-12 19:11:41+00:00,641.67,337.15,2023-06-17,1.0000000000000003e-05,0.0,False,304.4200134277344
2821,2022-11-02 19:21:27+00:00,650.0,432.26,2023-06-17,1.0000000000000003e-05,0.0,False,214.97999572753906
2822,2022-08-24 16:22:51+00:00,660.0,72.5,2023-06-17,1.0000000000000003e-05,217.0,False,297.0966796875
2823,2022-08-01 19:10:17+00:00,666.67,368.17,2023-06-17,1.0000000000000003e-05,0.0,False,297.27667236328125
2824,2022-09-30 15:12:06+00:00,675.0,400.37,2023-06-17,1.0000000000000003e-05,0.0,False,265.25
2825,2022-08-24 15:51:55+00:00,680.0,80.45,2023-06-17,1.0000000000000003e-05,442.0,False,297.0966796875
2826,2022-09-19 04:07:23+00:00,683.33,466.35,2023-06-17,0.0,,False,
2827,2022-09-19 04:07:23+00:00,691.67,447.33,2023-06-17,0.0,,False,
2828,2022-10-14 16:46:09+00:00,700.0,489.92,2023-06-17,1.0000000000000003e-05,0.0,False,204.99000549316406
2829,2022-09-19 04:07:24+00:00,708.33,456.57,2023-06-17,0.0,,False,
2830,2022-08-05 17:46:08+00:00,716.67,425.01,2023-06-17,1.0000000000000003e-05,0.0,False,288.1700134277344
2831,2022-08-24 15:51:31+00:00,720.0,94.35,2023-06-17,1.0000000000000003e-05,319.0,False,297.0966796875
2832,2022-10-06 14:38:25+00:00,725.0,488.0,2023-06-17,1.0000000000000003e-05,0.0,False,238.1300048828125
2833,2022-08-22 14:48:11+00:00,730.0,104.84,2023-06-17,1.0000000000000003e-05,771.0,False,289.913330078125
2834,2022-09-19 04:07:25+00:00,733.33,490.66,2023-06-17,0.0,,False,
2835,2022-08-19 17:49:46+00:00,740.0,104.78,2023-06-17,1.0000000000000003e-05,59.0,False,296.6666564941406
2836,2022-09-19 04:07:25+00:00,741.67,388.34,2023-06-17,0.0,,False,
2837,2022-12-13 20:32:13+00:00,750.0,588.01,2023-06-17,1.0000000000000003e-05,0.0,False,160.9499969482422
2838,2022-12-12 20:47:26+00:00,758.33,590.23,2023-06-17,1.2421912890624998,0.0,False,167.82000732421875
2839,2022-08-22 18:45:51+00:00,760.0,117.29,2023-06-17,1.0000000000000003e-05,305.0,False,289.913330078125
2840,2022-12-12 20:47:26+00:00,766.67,598.64,2023-06-17,1.2500037499999999,0.0,False,167.82000732421875
2841,2022-09-19 04:07:27+00:00,775.0,435.3,2023-06-17,0.0,,False,
2842,2022-08-24 17:30:05+00:00,780.0,119.6,2023-06-17,1.0000000000000003e-05,239.0,False,297.0966796875
2843,2022-09-19 04:07:27+00:00,783.33,525.54,2023-06-17,0.0,,False,
2844,2022-12-16 17:23:20+00:00,791.67,640.59,2023-06-17,1.2373085009765623,0.0,False,150.22999572753906
2845,2022-12-16 17:23:20+00:00,800.0,648.9,2023-06-17,1.175297092285156,0.0,False,150.22999572753906
2846,2022-09-19 04:07:28+00:00,808.33,587.18,2023-06-17,0.0,,False,
2847,2022-09-19 04:07:29+00:00,816.67,554.75,2023-06-17,0.0,,False,
2848,2022-08-24 17:25:30+00:00,820.0,136.62,2023-06-17,1.0000000000000003e-05,98.0,False,297.0966796875
2849,2022-10-19 19:50:08+00:00,825.0,602.77,2023-06-17,1.0000000000000003e-05,0.0,False,222.0399932861328
2850,2022-08-24 14:22:39+00:00,840.0,143.22,2023-06-17,1.0000000000000003e-05,319.0,False,297.0966796875
2851,2022-08-24 19:05:13+00:00,850.0,151.28,2023-06-17,1.0000000000000003e-05,2186.0,False,297.0966796875
2852,2022-08-22 13:41:33+00:00,860.0,165.13,2023-06-17,1.0000000000000003e-05,89.0,False,289.913330078125
2853,2022-08-24 14:45:04+00:00,880.0,164.59,2023-06-17,1.0000000000000003e-05,427.0,False,297.0966796875
2854,2022-08-24 19:58:40+00:00,900.0,179.0,2023-06-17,1.0000000000000003e-05,1618.0,False,297.0966796875
2855,2022-08-19 15:15:27+00:00,920.0,192.7,2023-06-17,1.0000000000000003e-05,51.0,False,296.6666564941406
2856,2022-08-24 14:48:24+00:00,940.0,197.38,2023-06-17,1.0000000000000003e-05,89.0,False,297.0966796875
2857,2022-08-24 19:52:02+00:00,950.0,206.08,2023-06-17,1.0000000000000003e-05,983.0,False,297.0966796875
2858,2022-08-24 14:11:23+00:00,960.0,207.32,2023-06-17,1.0000000000000003e-05,85.0,False,297.0966796875
2859,2022-08-19 19:15:37+00:00,980.0,224.29,2023-06-17,1.0000000000000003e-05,78.0,False,296.6666564941406
2860,2022-08-24 17:32:49+00:00,1000.0,235.4,2023-06-17,1.0000000000000003e-05,2271.0,False,297.0966796875
2861,2022-08-19 19:15:33+00:00,1020.0,249.0,2023-06-17,1.0000000000000003e-05,45.0,False,296.6666564941406
2862,2022-08-09 16:50:33+00:00,1040.0,294.4,2023-06-17,1.0000000000000003e-05,38.0,False,283.3333435058594
2863,2022-08-23 16:26:49+00:00,1050.0,272.95,2023-06-17,1.0000000000000003e-05,505.0,False,296.4533386230469
2864,2022-08-22 17:38:52+00:00,1060.0,288.65,2023-06-17,1.0000000000000003e-05,3614.0,False,289.913330078125
2865,2022-08-22 15:28:31+00:00,1080.0,302.65,2023-06-17,1.0000000000000003e-05,3630.0,False,289.913330078125
2866,2022-08-24 17:07:04+00:00,1100.0,299.25,2023-06-17,1.0000000000000003e-05,1070.0,False,297.0966796875
2867,2022-08-18 16:41:14+00:00,1150.0,328.55,2023-06-17,1.0000000000000003e-05,641.0,False,302.8699951171875
2868,2022-08-17 15:11:26+00:00,1200.0,365.9,2023-06-17,1.0000000000000003e-05,911.0,False,303.9966735839844
2869,2022-08-17 17:29:32+00:00,1250.0,400.2,2023-06-17,1.0000000000000003e-05,552.0,False,303.9966735839844
2870,2022-08-19 14:04:03+00:00,1300.0,461.0,2023-06-17,1.0000000000000003e-05,1155.0,False,296.6666564941406
2871,2022-08-15 19:03:45+00:00,1350.0,470.42,2023-06-17,1.0000000000000003e-05,260.0,False,309.32000732421875
2872,2022-08-24 16:03:23+00:00,1400.0,534.0,2023-06-17,1.0000000000000003e-05,515.0,False,297.0966796875
2873,2022-08-19 18:16:22+00:00,1450.0,590.5,2023-06-17,1.0000000000000003e-05,742.0,False,296.6666564941406
2874,2022-08-22 16:13:40+00:00,1500.0,649.95,2023-06-17,1.0000000000000003e-05,351.0,False,289.913330078125
2875,2022-08-18 16:36:28+00:00,1550.0,658.59,2023-06-17,1.0000000000000003e-05,80.0,False,302.8699951171875
2876,2022-08-24 14:11:23+00:00,1600.0,708.81,2023-06-17,1.0000000000000003e-05,127.0,False,297.0966796875
2877,2022-08-18 16:11:01+00:00,1650.0,747.67,2023-06-17,1.0000000000000003e-05,115.0,False,302.8699951171875
2878,2022-08-24 14:48:24+00:00,1675.0,783.38,2023-06-17,1.0000000000000003e-05,121.0,False,297.0966796875
2879,2022-08-22 17:05:03+00:00,1700.0,836.5,2023-06-17,1.0000000000000003e-05,279.0,False,289.913330078125
2880,2022-08-17 14:29:06+00:00,1725.0,829.0,2023-06-17,1.0000000000000003e-05,58.0,False,303.9966735839844
2881,2022-08-01 15:27:31+00:00,1750.0,854.9,2023-06-17,1.0000000000000003e-05,144.0,False,297.27667236328125
2882,2022-07-29 18:24:42+00:00,1775.0,904.65,2023-06-17,1.0000000000000003e-05,74.0,False,297.1499938964844
2883,2022-08-03 14:49:08+00:00,1800.0,896.9,2023-06-17,1.0000000000000003e-05,312.0,False,307.39666748046875
2884,2022-08-01 15:28:05+00:00,1825.0,927.4,2023-06-17,1.0000000000000003e-05,32.0,False,297.27667236328125
2885,2022-08-02 15:51:54+00:00,1850.0,943.65,2023-06-17,1.0000000000000003e-05,65.0,False,300.586669921875
2886,2022-08-09 16:02:04+00:00,1875.0,1030.75,2023-06-17,1.0000000000000003e-05,5.0,False,283.3333435058594
2887,2022-07-29 15:48:32+00:00,1900.0,1037.2,2023-06-17,1.0000000000000003e-05,8.0,False,297.1499938964844
2888,2022-07-29 16:00:38+00:00,1925.0,1062.4,2023-06-17,1.0000000000000003e-05,6.0,False,297.1499938964844
2889,2022-07-29 17:28:49+00:00,1950.0,1086.15,2023-06-17,1.0000000000000003e-05,3.0,False,297.1499938964844
2890,2022-08-01 19:10:17+00:00,2000.0,1104.5,2023-06-17,1.0000000000000003e-05,0.0,False,297.27667236328125
2891,2022-06-24 19:24:06+00:00,2025.0,1293.58,2023-06-17,1.0000000000000003e-05,0.0,False,245.7066650390625
2892,2022-06-17 19:22:19+00:00,2050.0,1399.05,2023-06-17,1.0000000000000003e-05,0.0,False,216.75999450683594
2893,2022-06-24 19:21:07+00:00,2075.0,1341.98,2023-06-17,1.0000000000000003e-05,1.0,False,245.7066650390625
2894,2022-08-22 19:33:58+00:00,2100.0,1231.27,2023-06-17,1.0000000000000003e-05,0.0,False,289.913330078125
2895,2022-06-09 14:06:53+00:00,2125.0,1369.72,2023-06-17,1.0000000000000003e-05,0.0,False,239.7066650390625
2896,2022-08-05 17:46:08+00:00,2150.0,1275.03,2023-06-17,1.0000000000000003e-05,0.0,False,288.1700134277344
2897,2022-06-06 15:39:14+00:00,2175.0,1463.06,2023-06-17,1.0000000000000003e-05,0.0,False,238.27999877929688
2898,2022-07-07 16:37:22+00:00,2200.0,1472.0,2023-06-17,1.0000000000000003e-05,0.0,False,244.5433349609375
2899,2022-04-05 15:28:49+00:00,2225.0,1165.0,2023-06-17,1.0000000000000003e-05,10.0,False,363.7533264160156
2900,2022-08-10 19:22:37+00:00,2250.0,1373.25,2023-06-17,1.0000000000000003e-05,7.0,False,294.3566589355469
2901,2022-05-17 14:04:00+00:00,2275.0,1527.1,2023-06-17,1.0000000000000003e-05,1.0,False,253.8699951171875
2902,2022-08-05 17:46:08+00:00,2300.0,1425.06,2023-06-17,1.0000000000000003e-05,0.0,False,288.1700134277344
2903,2022-04-07 15:06:03+00:00,2325.0,1305.91,2023-06-17,1.0000000000000003e-05,2.0,False,352.4200134277344
2904,2022-03-14 15:32:40+00:00,2350.0,1576.63,2023-06-17,1.0000000000000003e-05,3.0,False,255.4566650390625
2905,2022-01-27 15:15:41+00:00,2375.0,1503.65,2023-06-17,1.0000000000000003e-05,21.0,False,276.3666687011719
2906,2022-06-24 19:20:30+00:00,2400.0,1667.83,2023-06-17,1.0000000000000003e-05,0.0,False,245.7066650390625
2907,2022-05-25 17:29:47+00:00,2425.0,1761.56,2023-06-17,1.0000000000000003e-05,0.0,False,219.60000610351562
2908,2022-05-11 13:32:53+00:00,2450.0,1664.23,2023-06-17,1.0000000000000003e-05,1.0,False,244.6666717529297
2909,2022-07-13 14:30:06+00:00,2475.0,1770.0,2023-06-17,1.0000000000000003e-05,0.0,False,237.0399932861328
2910,2023-01-12 19:30:06+00:00,5.0,118.0,2023-07-22,2.216801333007812,32.0,True,123.55999755859375
2911,2023-01-05 20:34:23+00:00,10.0,100.85,2023-07-22,1.8369148779296873,5.0,True,110.33999633789062
2912,2023-01-13 18:16:01+00:00,15.0,106.07,2023-07-22,1.615236298828125,4.0,True,122.4000015258789
2913,2023-01-13 18:16:01+00:00,20.0,101.22,2023-07-22,1.4555691284179688,11.0,True,122.4000015258789
2914,2023-01-09 15:54:11+00:00,25.0,98.38,2023-07-22,1.3491243481445312,22.0,True,119.7699966430664
2915,2023-01-11 20:15:02+00:00,30.0,93.51,2023-07-22,1.2548865380859375,105.0,True,123.22000122070312
2916,2022-12-27 20:06:25+00:00,35.0,79.25,2023-07-22,1.1784709045410153,39.0,True,109.0999984741211
2917,2023-01-04 15:34:00+00:00,40.0,73.35,2023-07-22,1.1176801928710938,15.0,True,113.63999938964844
2918,2023-01-06 14:38:26+00:00,45.0,60.5,2023-07-22,1.0637253845214847,34.0,True,113.05999755859375
2919,2023-01-12 19:38:06+00:00,50.0,76.2,2023-07-22,1.0170947583007814,60.0,True,123.55999755859375
2920,2023-01-04 19:03:33+00:00,55.0,61.75,2023-07-22,0.9733889379882812,83.0,True,113.63999938964844
2921,2023-01-09 15:37:19+00:00,60.0,67.8,2023-07-22,0.9376226940917969,90.0,True,119.7699966430664
2922,2023-01-12 20:59:47+00:00,65.0,63.35,2023-07-22,0.9038095556640625,72.0,True,123.55999755859375
2923,2023-01-13 15:26:29+00:00,70.0,54.95,2023-07-22,0.875977802734375,19.0,True,122.4000015258789
2924,2023-01-09 20:39:40+00:00,75.0,53.0,2023-07-22,0.8468032897949218,63.0,True,119.7699966430664
2925,2023-01-13 20:15:39+00:00,80.0,49.65,2023-07-22,0.8250749914550779,81.0,True,122.4000015258789
2926,2023-01-11 15:26:32+00:00,85.0,50.0,2023-07-22,0.8045063494873046,57.0,True,123.22000122070312
2927,2023-01-13 20:50:43+00:00,90.0,42.58,2023-07-22,0.784609087524414,100.0,True,122.4000015258789
2928,2023-01-13 20:50:43+00:00,95.0,39.23,2023-07-22,0.7680076910400393,64.0,True,122.4000015258789
2929,2023-01-13 14:30:14+00:00,100.0,32.5,2023-07-22,0.7521997436523438,314.0,True,122.4000015258789
2930,2023-01-13 18:38:52+00:00,105.0,32.31,2023-07-22,0.7370631762695312,338.0,True,122.4000015258789
2931,2023-01-13 20:54:40+00:00,110.0,30.1,2023-07-22,0.7247952325439453,1117.0,True,122.4000015258789
2932,2023-01-13 20:58:13+00:00,115.0,27.81,2023-07-22,0.7111845288085938,529.0,True,122.4000015258789
2933,2023-01-13 20:59:21+00:00,120.0,25.2,2023-07-22,0.7008696905517577,1332.0,True,122.4000015258789
2934,2023-01-13 20:31:24+00:00,125.0,22.71,2023-07-22,0.6906769213867189,1409.0,True,122.4000015258789
2935,2023-01-13 20:55:46+00:00,130.0,20.8,2023-07-22,0.6814607049560548,1008.0,True,122.4000015258789
2936,2023-01-13 20:59:58+00:00,135.0,18.73,2023-07-22,0.6724886267089845,942.0,True,122.4000015258789
2937,2023-01-13 20:29:08+00:00,140.0,16.8,2023-07-22,0.664615170288086,768.0,True,122.4000015258789
2938,2023-01-13 20:58:31+00:00,145.0,15.31,2023-07-22,0.6586337847900392,690.0,True,122.4000015258789
2939,2023-01-13 20:48:38+00:00,150.0,13.45,2023-07-22,0.6533848138427736,2634.0,True,122.4000015258789
2940,2023-01-13 17:28:51+00:00,155.0,11.89,2023-07-22,0.6497837756347657,391.0,True,122.4000015258789
2941,2023-01-13 20:27:33+00:00,160.0,11.03,2023-07-22,0.6451451501464844,1378.0,True,122.4000015258789
2942,2023-01-13 17:38:42+00:00,165.0,9.41,2023-07-22,0.6419103192138673,459.0,True,122.4000015258789
2943,2023-01-13 20:57:32+00:00,170.0,9.0,2023-07-22,0.6387975573730469,740.0,True,122.4000015258789
2944,2023-01-13 20:29:19+00:00,175.0,8.08,2023-07-22,0.6378210046386719,491.0,True,122.4000015258789
2945,2023-01-13 20:32:42+00:00,180.0,7.22,2023-07-22,0.6340978973388673,815.0,True,122.4000015258789
2946,2023-01-13 18:30:29+00:00,185.0,6.25,2023-07-22,0.6312292736816407,464.0,True,122.4000015258789
2947,2023-01-13 18:11:52+00:00,190.0,5.9,2023-07-22,0.6314734118652343,700.0,True,122.4000015258789
2948,2023-01-13 18:24:50+00:00,195.0,5.12,2023-07-22,0.6314123773193359,849.0,True,122.4000015258789
2949,2023-01-13 20:32:49+00:00,200.0,4.83,2023-07-22,0.6313513427734375,2016.0,True,122.4000015258789
2950,2023-01-13 15:13:47+00:00,205.0,4.1,2023-07-22,0.6313513427734375,207.0,True,122.4000015258789
2951,2023-01-13 18:26:24+00:00,210.0,3.83,2023-07-22,0.6317175500488281,3673.0,True,122.4000015258789
2952,2023-01-12 19:35:07+00:00,215.0,4.02,2023-07-22,0.633914793701172,281.0,True,123.55999755859375
2953,2023-01-12 16:52:35+00:00,220.0,3.34,2023-07-22,0.6333044482421876,1099.0,True,123.55999755859375
2954,2023-01-13 20:45:27+00:00,225.0,3.05,2023-07-22,0.6350134155273439,184.0,True,122.4000015258789
2955,2023-01-13 20:17:02+00:00,230.0,2.76,2023-07-22,0.6357458300781251,332.0,True,122.4000015258789
2956,2023-01-13 20:29:36+00:00,235.0,2.59,2023-07-22,0.6384313500976562,234.0,True,122.4000015258789
2957,2023-01-13 16:17:58+00:00,240.0,2.19,2023-07-22,0.6383092810058593,1003.0,True,122.4000015258789
2958,2023-01-13 20:00:12+00:00,245.0,2.12,2023-07-22,0.6422154919433594,336.0,True,122.4000015258789
2959,2023-01-13 20:52:18+00:00,250.0,1.99,2023-07-22,0.6433141137695313,25216.0,True,122.4000015258789
2960,2023-01-12 17:05:22+00:00,255.0,1.96,2023-07-22,0.6481968774414062,480.0,True,123.55999755859375
2961,2023-01-13 14:38:45+00:00,260.0,1.58,2023-07-22,0.6479527392578125,153.0,True,122.4000015258789
2962,2023-01-12 15:22:28+00:00,265.0,1.73,2023-07-22,0.6528355029296876,78.0,True,123.55999755859375
2963,2023-01-13 18:29:51+00:00,270.0,1.51,2023-07-22,0.6555210229492189,214.0,True,122.4000015258789
2964,2023-01-13 18:29:51+00:00,275.0,1.41,2023-07-22,0.6560092993164064,199.0,True,122.4000015258789
2965,2023-01-13 18:29:51+00:00,280.0,1.33,2023-07-22,0.6604037866210939,733.0,True,122.4000015258789
2966,2023-01-13 18:29:51+00:00,285.0,1.25,2023-07-22,0.6630893066406252,765.0,True,122.4000015258789
2967,2023-01-13 16:45:37+00:00,290.0,1.12,2023-07-22,0.6645541357421877,327.0,True,122.4000015258789
2968,2023-01-10 15:51:16+00:00,295.0,1.1,2023-07-22,0.667239655761719,235.0,True,118.8499984741211
2969,2023-01-13 19:32:00+00:00,300.0,1.06,2023-07-22,0.6699251757812501,802.0,True,122.4000015258789
2970,2023-01-11 20:24:23+00:00,305.0,1.17,2023-07-22,0.6748079394531252,160.0,True,123.22000122070312
2971,2023-01-13 19:13:51+00:00,310.0,0.94,2023-07-22,0.6760286303710938,206.0,True,122.4000015258789
2972,2023-01-13 14:31:06+00:00,315.0,0.83,2023-07-22,0.6787141503906251,78.0,True,122.4000015258789
2973,2023-01-11 20:34:01+00:00,320.0,1.0,2023-07-22,0.6850617431640625,278.0,True,123.22000122070312
2974,2023-01-12 16:42:49+00:00,325.0,0.82,2023-07-22,0.6843293286132813,464.0,True,123.55999755859375
2975,2023-01-11 19:41:45+00:00,330.0,0.75,2023-07-22,0.6872589868164063,343.0,True,123.22000122070312
2976,2023-01-06 16:26:26+00:00,335.0,0.6,2023-07-22,0.6904327832031252,60.0,True,113.05999755859375
2977,2023-01-12 17:28:09+00:00,340.0,0.75,2023-07-22,0.6887238159179689,189.0,True,123.55999755859375
2978,2022-12-30 20:02:44+00:00,345.0,1.05,2023-07-22,0.6962920996093751,65.0,True,123.18000030517578
2979,2023-01-13 20:47:53+00:00,350.0,0.64,2023-07-22,0.6960479614257813,222.0,True,122.4000015258789
2980,2023-01-10 16:22:59+00:00,355.0,0.63,2023-07-22,0.7016631396484375,185.0,True,118.8499984741211
2981,2023-01-11 20:02:04+00:00,360.0,0.66,2023-07-22,0.7048369360351563,242.0,True,123.22000122070312
2982,2023-01-12 14:32:53+00:00,365.0,0.6,2023-07-22,0.7075224560546876,568.0,True,123.55999755859375
2983,2023-01-10 19:00:42+00:00,370.0,0.59,2023-07-22,0.709963837890625,727.0,True,118.8499984741211
2984,2023-01-13 16:46:11+00:00,375.0,0.48,2023-07-22,0.7128934960937501,1780.0,True,122.4000015258789
2985,2023-01-06 20:07:35+00:00,5.0,0.01,2023-07-22,1.5000025,448.0,False,113.05999755859375
2986,2023-01-13 19:15:49+00:00,10.0,0.04,2023-07-22,1.3437532812499997,804.0,False,122.4000015258789
2987,2023-01-12 16:23:55+00:00,15.0,0.1,2023-07-22,1.1875040625,264.0,False,123.55999755859375
